Company,#,Deal Type,Date,Amount,Raised to Date,Pre-Val,Post-Val,Investors,Status,Stage,Source File
Koyfin,3,Seed Round,22-Jan-2021,$2.00M,$5.33M,~$11.7M,~$13.7M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Koyfin,2,Seed Round,24-Sep-2019,$3.33M,$3.33M,$8.00M,$11.33M,"Craft Ventures, Atreides Management, Valor Equity Partners, Social Leverage",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Koyfin,1,Accelerator/Incubator,10-Aug-2017,~$600K,~$600K,~$2.7M,~$3.3M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Kroo,8,Equity Crowdfunding,29-Nov-2023,$5.37M,$100.44M,$166.84M,$172.21M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Kroo,7,Later Stage VC (Series C),27-Sep-2023,$19.00M,$95.06M,$208.70M,$227.69M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Kroo,6,Later Stage VC (Series B),31-May-2022,$33.93M,$76.06M,$81.17M,$115.10M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Kroo,5,Later Stage VC (Series 1),08-Jan-2022,~$16.9M,$42.14M,~$77M,~$93.9M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Kroo,4,Later Stage VC (Series A),15-Jul-2021,$24.89M,$42.14M,$44.21M,$69.10M,Rudy Karsan (Karlani Capital),Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Kroo,3,Seed Round,26-Feb-2020,$10.21M,$17.25M,$24.14M,$34.35M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Kroo,2,Seed Round,12-Dec-2018,$4.12M,$7.04M,$17.89M,$22.01M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Kroo,1,Seed Round,13-Dec-2017,$2.92M,$2.92M,$9.20M,$12.12M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Outfund,5,Secondary Transaction - Private,01-Dec-2023,n.d.,$203.83M,$6.08M,$8.71M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Outfund,4,Later Stage VC (Series A),01-Apr-2022,$151.33M,$203.83M,~$605.4M,~$756.7M,1818 Venture Capital; Force Over Mass Capital; PostFinance; Tribe Capital,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Outfund,3,Early Stage VC,08-Dec-2020,$49.19M,$52.51M,~$196.7M,~$245.9M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Outfund,2,Early Stage VC,12-Mar-2019,$2.63M,$3.32M,$6.08M,$8.71M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Outfund,1,Seed Round,29-Jan-2018,$0.69M,$0.69M,$1.79M,$2.48M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SoloSuit (Solo),8,Secondary Transaction - Private,n.d.,n.d.,$3.28M,$9.11M,$10M,n.d.,Completed,Profitable,deal_history_all_companies_batch2.csv
SoloSuit (Solo),7,Seed Round,12-Aug-2024,$2.00M,$3.28M,~$13M,~$15M,"McPike Global Family Office, Lobster Capital, Mana Ventures, Temerity Impact",Completed,Profitable,deal_history_all_companies_batch2.csv
SoloSuit (Solo),6,Seed Round,01-Jan-2024,$0.16M,$1.28M,~$14.5M,~$14.7M,n.d.,Completed,Profitable,deal_history_all_companies_batch2.csv
SoloSuit (Solo),5,Seed Round,30-Apr-2021,$0.90M,$1.12M,$9.11M,$10.00M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SoloSuit (Solo),4,Seed Round,20-Mar-2021,~$1M,$0.23M,~$4.6M,~$5.6M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SoloSuit (Solo),3,Accelerator/Incubator,01-Jan-2021,$0.13M,$0.23M,$1.66M,$1.79M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SoloSuit (Solo),2,Grant,01-Jan-2019,$0.02M,$0.10M,~$500K,~$500K,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SoloSuit (Solo),1,Seed Round,01-Jan-2019,$0.10M,$0.10M,~$400K,~$500K,n.d.,Completed,Startup,deal_history_all_companies_batch2.csv
ZincFive,13,Reverse Merger,11-Jun-2026,$600.00M,~$1.07B,~$660M,~$660M,Spark I Acquisition Corp (SparkLabs Group),Announced,Generating Revenue,deal_history_all_companies_batch2.csv
ZincFive,12,Capital Spending,12-Jun-2026,$35.00M,$288.28M,~$625M,~$660M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
ZincFive,11,PE Growth/Expansion,04-Dec-2025,$30.00M,$253.28M,~$630M,~$660M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
ZincFive,10,PE Growth/Expansion,10-Jun-2025,$25.76M,$223.28M,~$634.2M,~$660M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
ZincFive,9,PE Growth/Expansion,01-Aug-2024,~$109.7M,$197.52M,~$500M,~$609.7M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
ZincFive,8,Capital Spending,01-May-2024,~$106M,$197.52M,~$482.7M,~$588.7M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
ZincFive,7,Debt - General,27-Jun-2023,$80.00M,$197.52M,~$517.9M,~$517.9M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
ZincFive,6,PE Growth/Expansion,n.d.,~$30.9M,$117.52M,~$140.6M,~$171.5M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
ZincFive,5,Later Stage VC (Series D),02-Apr-2022,$54.00M,$117.52M,$386.00M,$440.00M,"Helios Climate Ventures, Senator Investment Group, Standard Investments, OGCI Climate Investments, Japan Energy Fund",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
ZincFive,4,Later Stage VC (Series C),14-Apr-2021,$33.00M,$63.52M,$237.00M,$270.00M,40 North Ventures,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
ZincFive,3,Later Stage VC (Series C),18-Mar-2020,$16.52M,$30.52M,$220.48M,$237.00M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
ZincFive,2,Early Stage VC (Series B),31-Jan-2018,$11.00M,$14.00M,$70.00M,$81.00M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
ZincFive,1,Early Stage VC (Series A),10-Mar-2016,$3.00M,$3.00M,$62.00M,$65.00M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Zolve,5,Later Stage VC (Series B),11-Mar-2025,$251.00M,$307.01M,$749.00M,$800.00M(E),Creaegis,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Zolve,4,Debt - General,11-Oct-2023,n.d.,$56.01M,~$470M,~$470M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Zolve,3,Mezzanine,28-Jul-2022,$1.01M,$56.01M,~$293M,~$294M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Zolve,2,Early Stage VC (Series A),23-Sep-2021,$40.00M,$55.00M,$175.00M,$215.00M,"DST Global, Tiger Global, Alkeon Capital, Accel, Lightspeed Venture Partners",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Zolve,1,Seed Round,17-Feb-2021,$15.00M,$15.00M,$35.00M,$50.00M,"Accel, Lightspeed Venture Partners, Blume Ventures, Founder Collective, Kunal Shah, Greg Kidd",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Ethernovia,5,Later Stage VC (Series B),20-Jan-2026,$90.00M,$154.60M,$280.00M,$370.00M,Maverick Silicon,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Ethernovia,4,Secondary Transaction - Private,n.d.,n.d.,$64.60M,~$233.8M,~$233.8M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Ethernovia,3,Later Stage VC (Series A),15-May-2023,$64.00M,$64.60M,$102.83M,$147.75M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Ethernovia,2,Seed Round,n.d.,$0.60M(E),$0.60M,$10.00M,$10.60M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Ethernovia,1,Debt - PPP,13-Apr-2020,$0.32M,~$320K,~$51.1M,~$51.1M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SnapLogic,19,Secondary Transaction - Private,n.d.,n.d.,$459.50M,~$123.2M,~$123.2M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SnapLogic,18,Debt - General,13-Aug-2025,n.d.,$459.50M,~$1.77B,~$1.77B,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SnapLogic,17,Later Stage VC,01-Oct-2023,~$270M,$459.50M,~$1.25B,~$1.52B,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SnapLogic,16,Debt Repayment,n.d.,n.d.,$459.50M,$1.1B,$1.18B,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SnapLogic,15,Later Stage VC (Series H),13-Dec-2021,$165.00M,$459.50M,$1.10B,$1.18B,Sixth Street,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SnapLogic,14,Debt - General,30-Jul-2021,$2.11M,$294.50M,~$920.1M,~$920.1M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SnapLogic,13,Later Stage VC,24-Aug-2020,~$95.8M,$292.39M,~$436.6M,~$532.4M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SnapLogic,12,Debt - General,30-Jun-2020,$1.11M,$292.39M,~$481.9M,~$481.9M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SnapLogic,11,Later Stage VC (Series G),30-Sep-2019,$119.73M,$291.29M,$260.00M,$308.00M,"Arrowroot Capital, Golub Capital, Andreessen Horowitz, Ignition Partners, Capital One, Microsoft",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SnapLogic,10,Later Stage VC (Series F),27-Mar-2018,$28.55M,$171.55M,$225.00M,$242.06M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SnapLogic,9,Later Stage VC (Series F),10-Nov-2016,$40.00M,$143.00M,$180.00M,$220.00M,"Vitruvian Partners, Andreessen Horowitz, Capital One, Ignition Partners, NextEquity Partners, Triangle Peak",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SnapLogic,8,Debt - General,14-Sep-2016,$0.50M,$103.00M,~$209.9M,~$209.9M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SnapLogic,7,Later Stage VC (Series E),10-Dec-2015,$37.50M,$102.50M,$132.42M,$169.92M,"Microsoft, Silver Lake Waterman, Andreessen Horowitz, Ignition Partners, Triangle Peak",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SnapLogic,6,Later Stage VC (Series D),21-Oct-2014,$22.33M,$65.00M,$89.44M,$111.77M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SnapLogic,5,Later Stage VC (Series C),31-Mar-2014,$5.54M,$42.67M,$81.32M,$86.86M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SnapLogic,4,Debt - General,31-Dec-2013,$2.33M,$37.13M,~$85.9M,~$85.9M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SnapLogic,3,Later Stage VC (Series C),19-Sep-2012,$22.00M,$34.80M,$59.32M,$81.32M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
SnapLogic,2,Early Stage VC (Series B),29-Oct-2010,$10.00M,$12.80M,$21.00M,$31.00M,n.d.,Completed,Startup,deal_history_all_companies_batch2.csv
SnapLogic,1,Early Stage VC (Series A),29-Oct-2009,$2.80M(E),$2.80M,$7.20M,$10.00M,n.d.,Completed,Startup,deal_history_all_companies_batch2.csv
Synthego,10,Buyout/LBO,18-Jul-2025,~$320M,$461.54M,~$1.48B,~$1.8B,n.d.,Completed,Bankruptcy: Admin/Reorg,deal_history_all_companies_batch2.csv
Synthego,9,Bankruptcy: Admin/Reorg,06-May-2025,~$320M,$461.54M,~$1.48B,~$1.8B,n.d.,Completed,Bankruptcy: Admin/Reorg,deal_history_all_companies_batch2.csv
Synthego,8,Later Stage VC,n.d.,~$140M,$461.54M,$1.06B,$1.2B,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Synthego,7,Later Stage VC (Series E),17-Feb-2022,$200.00M,$461.54M,$1.06B,$1.20B,Perceptive Advisors,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Synthego,6,Later Stage VC (Series D),26-Aug-2020,$100.00M,$261.54M,$350.00M,$450.00M,"Wellington Management, RA Capital Management, 8VC, Founders Fund, Menlo Ventures, Intel Capital",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Synthego,5,Later Stage VC (Series C),23-Oct-2018,$110.00M,$161.54M,$200.00M,$310.00M,"Founders Fund, 8VC, Menlo Ventures",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Synthego,4,Later Stage VC (Series B),04-Jan-2017,$41.00M,$51.54M,$70.00M,$111.00M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Synthego,3,Debt - General,05-Feb-2014,$2.00M,$10.54M,~$30.7M,~$30.7M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Synthego,2,Early Stage VC (Series A),05-Jul-2013,$8.29M,$8.54M,$15.41M,$23.70M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Synthego,1,Seed Round,14-Aug-2012,$0.25M,$0.25M,~$15.3M,~$15.6M,n.d.,Completed,Startup,deal_history_all_companies_batch2.csv
Blacklane,13,Merger/Acquisition,04-Feb-2026,n.d.,$220.59M,~$659.4M,~$659.4M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Blacklane,12,Later Stage VC (Series G),28-Oct-2024,$65.68M,$220.59M,$481.64M,$547.32M,TASARU Mobility Investments,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Blacklane,11,Accelerator/Incubator,n.d.,~$7.2M,$154.91M,~$32.8M,~$40M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Blacklane,10,Later Stage VC (Series F),27-Sep-2023,$41.94M,$154.91M,~$479.8M,~$521.7M,"SIXT, Mercedes-Benz Mobility, Gargash Group, Al Fahim Group, b2venture, Alstin Capital",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Blacklane,9,Later Stage VC,24-Mar-2021,$26.00M,$112.97M,~$441M,~$467M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Blacklane,8,Accelerator/Incubator,01-Jan-2021,~$7.2M,$86.97M,~$32.8M,~$40M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Blacklane,7,Secondary Transaction - Private,01-Sep-2020,n.d.,$86.97M,~$456.8M,~$456.8M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Blacklane,6,Later Stage VC (Series E),n.d.,$15.00M,$86.97M,$481.64M,$547.32M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Blacklane,5,Later Stage VC (Series D),24-Jan-2018,$39.07M(E),$71.97M,$366.89M,$405.96M(E),"Al Fahim Group, Daimler Mobility Services, btov Partners",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Blacklane,4,Later Stage VC (Series C),01-Aug-2016,$11.06M,$32.89M,$36.87M,$47.93M(E),n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Blacklane,3,Early Stage VC (Series B),10-Nov-2014,$21.83M,$21.83M,~$6.6M,~$28.4M,"Recruit Holdings, ALSTIN, btov Partners, RI Digital Ventures, Daimler",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Blacklane,2,Early Stage VC (Series A),16-Jan-2013,~$3M,~$5.2M,~$13.5M,~$16.5M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Blacklane,1,Seed Round,01-Jan-2012,~$2.2M,~$2.2M,~$10M,~$12.2M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Calyxia,6,Later Stage VC (Series B),05-Sep-2024,$35.00M,$55.13M,~$92.5M,~$127.5M,Lombard Odier Investment Managers,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Calyxia,5,Accelerator/Incubator,n.d.,~$17.7M,$20.13M,$67.31M,$85.01M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Calyxia,4,Later Stage VC (Series A),22-Sep-2021,$17.70M,$20.13M,$67.31M,$85.01M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Calyxia,3,Grant,18-Apr-2019,$2.55M,$2.43M,~$12.8M,~$12.8M,n.d.,Completed,Startup,deal_history_all_companies_batch2.csv
Calyxia,2,Angel (individual),18-Apr-2019,$1.13M,$2.43M,$11.69M,$12.82M,n.d.,Completed,Startup,deal_history_all_companies_batch2.csv
Calyxia,1,Angel (individual),27-Jun-2017,$1.30M,$1.30M,$4.54M,$5.84M,n.d.,Completed,Startup,deal_history_all_companies_batch2.csv
Worldcoin (World),4,Later Stage VC,01-Mar-2025,~$110M,$240.00M,$2.36B,$2.47B,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Worldcoin (World),3,Early Stage VC,25-May-2023,$115.00M,$240.00M,$2.36B,$2.47B,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Worldcoin (World),2,Early Stage VC (Series B),14-Apr-2022,$100.00M,$125.00M,$2.90B,$3.00B,"Andreessen Horowitz, Khosla Ventures",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Worldcoin (World),1,Early Stage VC (Series A),30-Jun-2021,$25.00M,$25.00M,$975M,$1B,"Andreessen Horowitz, Coinbase Ventures, Digital Currency Group, Sam Bankman-Fried, Reid Hoffman",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Fellow (Insights),6,Accelerator/Incubator,24-Oct-2022,~$1.1M,$30.50M,~$4.9M,~$6M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Fellow (Insights),5,Early Stage VC (Series A),27-Oct-2021,$24.00M,$30.50M,~$21M,~$45M,"Craft Ventures, Inovia Capital, Felicis Ventures, Garage Ventures, Formentera, Silicon Valley Bank",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Fellow (Insights),4,Seed Round,09-Jan-2019,$6.50M,$6.50M,~$11.5M,~$18M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Fellow (Insights),3,Accelerator/Incubator,01-Jan-2019,~$1.1M,~$8.7M,~$4.9M,~$6M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Fellow (Insights),2,Accelerator/Incubator,27-Jul-2018,~$1.1M,~$1.1M,~$4.9M,~$6M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Fellow (Insights),1,Accelerator/Incubator,n.d.,~$24M,~$57.8M,$51M,$75M,n.d.,Completed,Startup,deal_history_all_companies_batch2.csv
Taktime,N/A,N/A - Not searched/found in PitchBook,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,deal_history_all_companies_batch2.csv
Formula E,N/A,N/A - Not searched/found in PitchBook,n.d.,~$622M,~$622M,$110M,$731.97M,n.d.,n.d.,n.d.,deal_history_all_companies_batch2.csv
CRCL Capital,N/A,N/A - Not searched/found in PitchBook,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,deal_history_all_companies_batch2.csv
Nasco,N/A,N/A - Not searched/found in PitchBook,n.d.,~$33.2M,~$33.2M,~$151.3M,$184.5M,n.d.,n.d.,n.d.,deal_history_all_companies_batch2.csv
PlantBlue,N/A,N/A - Not searched/found in PitchBook,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,deal_history_all_companies_batch2.csv
ETIOCA,N/A,N/A - Not searched/found in PitchBook,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,deal_history_all_companies_batch2.csv
Exentis,N/A,N/A - Not searched/found in PitchBook,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,deal_history_all_companies_batch2.csv
Decarbonized Energy,N/A,N/A - Not searched/found in PitchBook,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,deal_history_all_companies_batch2.csv
PulseOn,N/A,N/A - Not searched/found in PitchBook,n.d.,~$15M,~$15M,$23M,$38M,n.d.,n.d.,n.d.,deal_history_all_companies_batch2.csv
MemryX,N/A,N/A - Not found in PitchBook search,n.d.,n.d.,n.d.,$92M,$136M,n.d.,n.d.,n.d.,deal_history_all_companies_batch2.csv
Prevedere,N/A,N/A - Not searched/found in PitchBook,n.d.,~$25M,~$25M,$110M,$135M,n.d.,n.d.,n.d.,deal_history_all_companies_batch2.csv
ROTH2,N/A,N/A - Not searched/found in PitchBook,n.d.,n.d.,n.d.,$14.3M,$14.3M,n.d.,n.d.,n.d.,deal_history_all_companies_batch2.csv
Capsero,N/A,N/A - Not searched/found in PitchBook,n.d.,~$4.3M,~$4.3M,$107.18M,$111.46M,n.d.,n.d.,n.d.,deal_history_all_companies_batch2.csv
MySupply,N/A,N/A - Not searched/found in PitchBook,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,deal_history_all_companies_batch2.csv
Augmented Robotics,N/A,N/A - Not found in PitchBook search,n.d.,n.d.,n.d.,$5.06M,$6.7M,n.d.,n.d.,n.d.,deal_history_all_companies_batch2.csv
Project Hazelnuts,N/A,N/A - Not found in PitchBook search,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,deal_history_all_companies_batch2.csv
Numa,N/A,N/A - Not found in PitchBook search,n.d.,n.d.,n.d.,$18.35M,$30.5M,n.d.,n.d.,n.d.,deal_history_all_companies_batch2.csv
Leva,N/A,N/A - Not found in PitchBook search,n.d.,n.d.,n.d.,$54.95M,$70M,n.d.,n.d.,n.d.,deal_history_all_companies_batch2.csv
Kanaan Sellers Group,N/A,N/A - Not found in PitchBook search,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,n.d.,deal_history_all_companies_batch2.csv
Newfront,8,Merger/Acquisition,27-Jan-2026,$1.30B,$312.12M,$2B,$1.30B,WTW (Willis Towers Watson),Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Newfront,7,Later Stage VC,01-Oct-2023,~$320M,$312.12M,~$1.46B,~$1.78B,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Newfront,6,Later Stage VC (Series D),12-Apr-2022,$200.00M,$312.12M,$2.00B,$2.20B,B Capital; Goldman Sachs Asset Management,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Newfront,5,Later Stage VC (Series C),20-Oct-2020,$28.00M,$112.12M,$472.00M,$500.00M,"Founders Fund, Meritech Capital",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Newfront,4,Later Stage VC (Series B1),17-Sep-2019,$45.00M,$84.12M,$355.00M,$400.00M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Newfront,3,Later Stage VC (Series B),16-Jan-2019,$30.00M,$39.12M,$120.00M,$150.00M,Founders Fund,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Newfront,2,Accelerator/Incubator,01-Jan-2018,$0.12M,$9.12M,~$39.9M,~$40M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Newfront,1,Later Stage VC (Series A3),24-Jul-2017,$9.00M,$9.00M,$35.00M,$44.00M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Gusto,14,Debt - General,01-Nov-2025,$178.50M,$929.82M,~$9.41B,~$9.41B,Zentavo VC,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Gusto,13,Later Stage VC,15-Oct-2025,~$1.67B,$751.32M,~$7.63B,$9.30B,Zentavo VC,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Gusto,12,Secondary Transaction - Private,07-Oct-2024,n.d.,~$1.87B,~$9.4B,~$9.4B,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Gusto,11,Later Stage VC,19-Feb-2025,~$1.68B,$751.32M,~$7.68B,~$9.36B,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Gusto,10,Later Stage VC (Series E),12-May-2022,$230.00M,$751.32M,$9.40B,$9.63B,"T. Rowe Price, Fidelity, Generation Investment Management, Franklin Templeton, Sands Capital, General Catalyst",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Gusto,9,Later Stage VC,01-Jan-2021,~$1.12B,$521.32M,~$5.1B,~$6.22B,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Gusto,8,Secondary Transaction - Private,09-Nov-2020,n.d.,$521.32M,~$5.89B,~$5.89B,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Gusto,7,Later Stage VC (Series D),24-Jul-2019,$200.00M,$521.32M,$3.60B,$3.80B,"Generation Investment Management, Fidelity, T. Rowe Price, Dragoneer, General Catalyst, CapitalG",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Gusto,6,Later Stage VC (Series C),31-Jul-2018,$145.15M,$321.32M,$1.85B,$2.00B,"T. Rowe Price, Y Combinator Continuity, General Catalyst, MSD Capital, Dragoneer, CapitalG",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Gusto,5,Later Stage VC (Series B2),05-Jul-2016,$90.00M,$176.17M,$1.00B,$1.09B,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Gusto,4,Early Stage VC (Series B),25-Aug-2015,$60.00M,$86.17M,$500.00M,$560.00M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
Gusto,3,Early Stage VC (Series A),19-Feb-2014,$20.00M,$26.17M,$120.00M,$140.00M,n.d.,Completed,Startup,deal_history_all_companies_batch2.csv
Gusto,2,Seed Round,11-Dec-2012,$6.07M,$6.17M,$25.00M,$31.07M,n.d.,Completed,Startup,deal_history_all_companies_batch2.csv
Gusto,1,Accelerator/Incubator,01-Jan-2012,$0.10M,$0.10M,$1.33M,$1.43M,n.d.,Completed,Startup,deal_history_all_companies_batch2.csv
CloudBees,13,Debt Repayment,n.d.,n.d.,$553.69M,~$125.4M,~$125.4M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
CloudBees,12,Later Stage VC (Series F),24-Nov-2021,$434.88M,$553.69M,$1.00B,$1.15B,Goldman Sachs Asset Management,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
CloudBees,11,Debt - General,21-May-2020,n.d.,$118.81M,~$653.4M,~$653.4M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
CloudBees,10,Debt - General,29-Aug-2019,n.d.,$118.81M,~$492.5M,~$492.5M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
CloudBees,9,Later Stage VC (Series E),21-May-2019,$62.00M,$118.81M,$400.00M,$448.19M,"Delta-v Capital, Golub Capital, Matrix Partners, Lightspeed Venture Partners, Verizon Ventures, Unusual Ventures",Completed,Generating Revenue,deal_history_all_companies_batch2.csv
CloudBees,8,Mezzanine,30-Sep-2018,$2.14M,$56.81M,~$396.3M,~$398.4M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
CloudBees,7,Mezzanine,16-May-2018,$3.09M,$54.67M,~$372.5M,~$375.6M,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
CloudBees,6,Debt - General,n.d.,n.d.,$51.58M,$1B,$1.15B,n.d.,Completed,Generating Revenue,deal_history_all_companies_batch2.csv
