Company,#,Deal Type,Date,Amount,Raised to Date,Pre-Val,Post-Val,Investors,Status,Stage,Source File
ZephSpark Health,1,Seed Round,2015-03-01,1308556.4,1308556.4,2180927.4,3489483.9,Leaps by Bayer,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
KaviShift Technologies,1,Early Stage VC (Series B),2021-06-01,336436304.8,349494233.5,880995243.2,1217431548.0,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
KaviShift Technologies,2,Early Stage VC (Series A),2020-04-01,11432283.8,13057928.6,128916138.7,140348422.4,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
KaviShift Technologies,3,Seed Round,2018-05-01,1482563.9,1625644.9,66569087.3,68051651.2,n.d.,Completed,Seed Round,Synthetic_Augmented_4000.csv
KaviShift Technologies,4,Accelerator/Incubator,2016-08-01,143081.0,143081.0,5205165.5,5348246.5,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
KaviShift Technologies,5,Debt - General,2021-10-01,58453452.1,407947685.5,,,QED Investors,Completed,Debt,Synthetic_Augmented_4000.csv
KaviShift Technologies,6,Secondary Transaction,2021-08-01,,349494233.5,,,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
FenixPulse,1,Series A,2017-02-01,30703719.1,43948085.6,212002266.2,242705985.3,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
FenixPulse,2,Seed Round,2015-06-01,13244366.6,13244366.6,79940155.7,93184522.3,TPG Growth,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
HelioForge Robotics,1,Series B,2018-05-01,106267023.7,127976017.8,3148372364.6,3254639388.3,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
HelioForge Robotics,2,Series A,2016-05-01,10763776.8,21708994.1,108354348.3,119118125.0,DataTribe,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
HelioForge Robotics,3,Seed Round,2014-08-01,10748550.3,10945217.3,68858412.8,79606963.0,n.d.,Completed,n.d.,Synthetic_Augmented_4000.csv
HelioForge Robotics,4,Accelerator/Incubator,2013-06-01,196667.1,196667.1,1533029.0,1729696.0,n.d.,Completed,Startup,Synthetic_Augmented_4000.csv
PraxPulse Health,1,Series A,2018-06-01,,12477471.6,31368074.6,43639031.8,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
PraxPulse Health,2,Seed Round,2016-11-01,206514.5,206514.5,12144855.4,12351369.8,Andreessen Horowitz,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
PikoCore HQ,1,Early Stage VC (Series A),2019-01-01,46038511.7,59032569.4,236372217.9,282410729.5,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
PikoCore HQ,2,Seed Round,2016-12-01,12994057.7,12994057.7,79413167.2,92407225.0,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
WaviLink Pay,1,Seed Round,2022-05-01,1026357.5,1026357.5,5528103.2,6554460.6,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
GravaDash,1,Series A,2015-05-01,12735544.4,13950065.6,246950410.9,259685955.3,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
GravaDash,2,Seed Round,2013-05-01,1214521.2,1214521.2,93876794.6,95091315.9,n.d.,n.d.,Seed Round,Synthetic_Augmented_4000.csv
VeloNest Bio,1,Seed Round,2014-09-01,1338877.8,1338877.8,9880000.6,11218878.5,"T. Rowe Price, Y Combinator Continuity, General Catalyst, MSD Capital, Dragoneer, CapitalG",Completed,Generating Revenue,Synthetic_Augmented_4000.csv
GravaLoop Technologies,1,Series A,2015-05-01,8232299.7,27162740.2,153226199.5,161458499.1,"Goldman Sachs, Morgan Stanley",Completed,Startup,Synthetic_Augmented_4000.csv
GravaLoop Technologies,2,Seed Round,2014-04-01,9732727.5,18930440.5,62667910.2,72400637.8,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
GravaLoop Technologies,3,Accelerator/Incubator,2012-06-01,9197713.0,9197713.0,48779358.5,57977071.5,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
BoroSpark Health,1,Early Stage VC (Series A),2023-08-01,13780663.6,20985099.3,22967772.7,36748436.4,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
BoroSpark Health,2,Seed Round,2021-08-01,7204435.7,7204435.7,16241340.6,23445776.2,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
BoroSpark Health,3,Grant,2021-10-01,273773.9,,,,n.d.,Completed,Clinical Trials - Phase 1,Synthetic_Augmented_4000.csv
MiraScale Health,1,Seed Round,2020-01-01,12494157.5,12494157.5,82744023.2,95238180.7,n.d.,n.d.,Clinical Trials - Phase 1,Synthetic_Augmented_4000.csv
UmbraForge Pay,1,Series G,2026-06-01,189956323.4,1404866487.3,20313895307.4,20503851630.8,USAA,Completed,Clinical Trials - Phase 3,Synthetic_Augmented_4000.csv
UmbraForge Pay,2,Series F,2024-11-01,362907635.1,1214910163.9,21928165699.7,22291073334.8,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
UmbraForge Pay,3,Series E,2024-02-01,166889739.8,852002528.8,13568371687.3,13735261427.1,"Northzone, Wadhawan Global Capital",Completed,Late Stage VC,Synthetic_Augmented_4000.csv
UmbraForge Pay,4,Series D,2023-05-01,360380630.4,685112789.0,4667272268.4,5027652898.8,Sequoia Capital,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
UmbraForge Pay,5,Series C,2022-04-01,214300263.0,324732158.6,2443671492.2,2657971755.2,Crosslink Capital,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
UmbraForge Pay,6,Series B,2021-07-01,86872668.0,110431895.6,1388366994.2,1475239662.2,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
UmbraForge Pay,7,Series A,2020-07-01,19863702.0,23559227.6,504007102.5,523870804.5,"Nyca Partners, JPMorgan Chase, Standard Chartered Ventures, ING Ventures, Lloyds Banking Group, Eurazeo",Completed,Early Stage VC,Synthetic_Augmented_4000.csv
UmbraForge Pay,8,Seed Round,2019-02-01,3695525.5,3695525.5,8126988.9,11822514.4,n.d.,Completed,Seed Round,Synthetic_Augmented_4000.csv
UmbraForge Pay,9,Debt - General,2026-06-30,,1751175899.4,,,G Squared,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
CevaGrid,1,Seed Round,2017-12-01,2187296.3,6963723.0,101803429.5,103990725.7,General Catalyst,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
CevaGrid,2,Accelerator/Incubator,2016-07-01,4776426.7,4776426.7,31351198.0,36127624.7,n.d.,n.d.,Startup,Synthetic_Augmented_4000.csv
KiteFlow Pay,1,Series F,2023-10-01,500805549.7,1233529833.8,5138955484.2,5639761033.9,"Index Ventures, Meritech Capital Partners",Completed,Generating Revenue,Synthetic_Augmented_4000.csv
KiteFlow Pay,2,Series E,2022-10-01,286619316.5,732724284.1,3983141039.6,4269760356.0,n.d.,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
KiteFlow Pay,3,Series D,2021-01-01,34871173.2,446104967.6,1840452913.6,1875324086.8,n.d.,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
KiteFlow Pay,4,Series C,2020-03-01,314269874.6,411233794.4,1167620633.8,1481890508.5,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
KiteFlow Pay,5,Series B,2019-01-01,35638419.0,96963919.8,804907898.9,840546317.9,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
KiteFlow Pay,6,Series A,2017-01-01,50519236.7,61325500.7,244484744.5,295003981.2,"Australian Government, Queensland Government",Completed,Early Stage VC,Synthetic_Augmented_4000.csv
KiteFlow Pay,7,Seed Round,2015-11-01,10806264.0,10806264.0,38202328.3,49008592.3,"Insight Partners, Mayfield Fund, Rembrandt Venture Partners",Completed,Startup,Synthetic_Augmented_4000.csv
KiteFlow Pay,8,Secondary Transaction,2024-09-01,,1233529833.8,,,Founders Fund,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
NimboMetric Pay,1,Series A,2014-12-01,4755015.2,6079036.5,7925025.4,12680040.6,n.d.,Completed,Startup,Synthetic_Augmented_4000.csv
NimboMetric Pay,2,Seed Round,2014-01-01,,1324021.3,8175508.0,9499529.3,"Craft Ventures, Felicis",n.d.,Seed Round,Synthetic_Augmented_4000.csv
NimboMetric Pay,3,Government Grant,2014-09-01,1690247.2,,,,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
QuantGrid Health,1,Seed Round,2022-04-01,6427902.8,13598093.8,127041508.8,133469411.7,n.d.,Completed,Seed Round,Synthetic_Augmented_4000.csv
QuantGrid Health,2,Accelerator/Incubator,2021-04-01,7170191.0,7170191.0,42759947.2,49930138.2,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
PikoScale Robotics,1,Seed Round,2013-08-01,328632.8,328632.8,1475120.0,1803752.7,n.d.,Completed,Seed Round,Synthetic_Augmented_4000.csv
MiraStack Health,1,Early Stage VC (Series A),2015-02-01,18050197.1,34048080.6,180867400.6,198917597.7,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
MiraStack Health,2,Seed Round,2013-01-01,15997883.5,15997883.5,105870401.6,121868285.1,n.d.,Completed,Seed Round,Synthetic_Augmented_4000.csv
AlbaGate Bio,1,Later Stage VC (Series D),2026-04-01,173987440.4,352364381.6,619270787.1,793258227.5,n.d.,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
AlbaGate Bio,2,Later Stage VC (Series C),2025-02-01,112311981.3,178376941.2,842416175.6,954728156.9,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
AlbaGate Bio,3,Early Stage VC (Series B),2023-01-01,40972328.7,66064959.9,202692815.4,243665144.1,Accel,Completed,Startup,Synthetic_Augmented_4000.csv
AlbaGate Bio,4,Early Stage VC (Series A),2021-10-01,7644453.5,25092631.2,120914197.7,128558651.2,"Vy Capital, Sequoia Capital, Valor Equity Partners, Founders Fund, 8VC, Craft Ventures",Completed,Generating Revenue,Synthetic_Augmented_4000.csv
AlbaGate Bio,5,Seed Round,2020-04-01,10592244.0,17448177.7,71003463.4,81595707.3,n.d.,Completed,Startup,Synthetic_Augmented_4000.csv
AlbaGate Bio,6,Accelerator/Incubator,2018-07-01,6855933.7,6855933.7,41719087.7,48575021.4,DST Global,Completed,Accelerator/Incubator,Synthetic_Augmented_4000.csv
OptiVault Robotics,1,Series B,2021-01-01,99960554.7,135773002.5,387762914.2,487723469.0,Y Combinator,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
OptiVault Robotics,2,Series A,2019-06-01,,35812447.8,101653424.2,127230315.4,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
OptiVault Robotics,3,Seed Round,2018-07-01,10235556.5,10235556.5,40157757.9,50393314.4,n.d.,Completed,Startup,Synthetic_Augmented_4000.csv
NovaSync AI,1,Seed Round,2016-03-01,3903813.4,3903813.4,16761077.0,20664890.3,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
NovaLink Systems,1,Series A,2021-06-01,821951.8,4367269.7,17016713.9,17838665.7,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
NovaLink Systems,2,Seed Round,2020-04-01,3545317.8,3545317.8,11004959.1,14550277.0,T. Rowe Price,Completed,Seed Round,Synthetic_Augmented_4000.csv
FenixGate,1,Seed Round,2012-06-01,6457270.9,6457270.9,32747709.6,39204980.5,n.d.,n.d.,Profitable,Synthetic_Augmented_4000.csv
IonaStack Labs,1,Later Stage VC (Series D),2022-10-01,151085020.2,1084493845.8,15264001237.8,15415086258.0,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
IonaStack Labs,2,Later Stage VC (Series C),2021-06-01,824767290.1,933408825.6,6598341242.4,7423108532.5,"Insight Venture Management, LLC.",Completed,Generating Revenue,Synthetic_Augmented_4000.csv
IonaStack Labs,3,Early Stage VC (Series B),2019-11-01,24121718.9,108641535.6,2347668517.5,2371790236.3,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
IonaStack Labs,4,Early Stage VC (Series A),2017-10-01,78140819.1,84519816.7,645889989.5,724030808.6,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
IonaStack Labs,5,Seed Round,2016-04-01,6378997.7,6378997.7,94121567.4,100500565.1,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
IonaStack Labs,6,Debt - General,2023-05-01,3246110.1,1087739955.9,,,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
StratoNest Pay,1,Seed Round,2021-01-01,5077602.4,5077602.4,8462670.7,13540273.1,"Kirkoswald, Santander",Completed,Seed Round,Synthetic_Augmented_4000.csv
RivoCore Systems,1,Series C,2022-01-01,118476922.4,295766936.7,1251696021.9,1370172944.3,n.d.,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
RivoCore Systems,2,Series B,2020-04-01,160853942.0,177290014.3,508312316.0,669166258.0,n.d.,n.d.,Early Stage VC,Synthetic_Augmented_4000.csv
RivoCore Systems,3,Series A,2018-07-01,15381658.7,16436072.3,57148944.5,72530603.2,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
RivoCore Systems,4,Seed Round,2017-06-01,1054413.6,1054413.6,7837929.5,8892343.1,n.d.,n.d.,Seed Round,Synthetic_Augmented_4000.csv
RivoCore Systems,5,Secondary Transaction - Private,2022-09-01,,295766936.7,,,General Catalyst,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
NimboCore Robotics,1,Series B,2023-02-01,15159577.6,67845020.5,727499554.6,742659132.3,"Ares Management, Kam Ghaffarian",Completed,Early Stage VC,Synthetic_Augmented_4000.csv
NimboCore Robotics,2,Series A,2021-08-01,43175300.7,52685442.9,286501495.1,329676795.7,"DST Global, General Atlantic, ICONIQ Capital, Coatue, Dragoneer, Menlo Ventures",n.d.,Startup,Synthetic_Augmented_4000.csv
NimboCore Robotics,3,Seed Round,2019-09-01,6805733.7,9510142.2,21262832.4,28068566.1,n.d.,Completed,Seed Round,Synthetic_Augmented_4000.csv
NimboCore Robotics,4,Angel (individual),2018-02-01,2704408.5,2704408.5,15670582.2,18374990.7,n.d.,n.d.,Startup,Synthetic_Augmented_4000.csv
AlbaSpark,1,Series C,2023-01-01,176724673.1,235168257.7,424316562.7,601041235.8,Spectrum Equity,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
AlbaSpark,2,Series B,2021-03-01,34717911.1,58443584.6,285519449.9,320237361.0,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
AlbaSpark,3,Series A,2019-03-01,15311264.9,23725673.4,38258041.2,53569306.1,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
AlbaSpark,4,Seed Round,2017-12-01,8414408.5,8414408.5,14024014.2,22438422.7,"Insight Venture Management, LLC.",Completed,Seed Round,Synthetic_Augmented_4000.csv
AlbaSpark,5,Secondary Transaction,2023-11-01,,235168257.7,,,n.d.,Completed,n.d.,Synthetic_Augmented_4000.csv
OraWave Pay,1,Series B,2024-05-01,19110941.8,39400695.0,86261178.5,105372120.4,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
OraWave Pay,2,Series A,2023-05-01,13100788.5,20289753.1,35235395.0,48336183.5,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
OraWave Pay,3,Seed Round,2021-07-01,7188964.6,7188964.6,40517053.7,47706018.3,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
OraWave Pay,4,Debt - General,2024-12-01,31611636.1,71012331.1,,,n.d.,Completed,Profitable,Synthetic_Augmented_4000.csv
VertaGate Bio,1,Early Stage VC (Series A),2024-06-01,,17293525.2,70548119.0,81401633.0,"Insight Partners, Mayfield Fund, Rembrandt Venture Partners",Completed,Generating Revenue,Synthetic_Augmented_4000.csv
VertaGate Bio,2,Seed Round,2022-06-01,6440011.2,6440011.2,24669494.3,31109505.5,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
WaviNest Robotics,1,Later Stage VC (Series D),2022-04-01,124547881.3,216446658.1,3162283758.1,3286831639.4,n.d.,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
WaviNest Robotics,2,Later Stage VC (Series C),2020-04-01,18317555.0,91898776.8,248173790.2,266491345.2,n.d.,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
WaviNest Robotics,3,Early Stage VC (Series B),2019-06-01,52475074.9,73581221.8,131621113.6,184096188.6,n.d.,n.d.,Late Stage VC,Synthetic_Augmented_4000.csv
WaviNest Robotics,4,Early Stage VC (Series A),2018-02-01,14028300.7,21106146.9,60102414.5,74130715.1,"Unusual Ventures, Redpoint Ventures, Tribe Capital, Greycroft, Trousdale Ventures",Completed,Early Stage VC,Synthetic_Augmented_4000.csv
WaviNest Robotics,5,Seed Round,2016-06-01,7077846.2,7077846.2,11796410.4,18874256.6,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
WaviNest Robotics,6,Debt - General,2023-03-01,1000000.0,217446658.1,,,Bain Capital Ventures,Completed,Debt,Synthetic_Augmented_4000.csv
EmberBase Pay,1,Early Stage VC (Series A),2020-04-01,12006287.4,17382831.5,147847312.6,159853600.0,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
EmberBase Pay,2,Seed Round,2018-09-01,5376544.1,5376544.1,,,n.d.,Completed,Seed Round,Synthetic_Augmented_4000.csv
KaviSpark Systems,1,Series E,2026-06-01,127443012.6,308529268.6,2707894482.7,2835337495.2,Bain Capital Ventures,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
KaviSpark Systems,2,Series D,2025-04-01,18973140.5,181086256.0,1816961142.8,1835934283.3,n.d.,n.d.,Late Stage VC,Synthetic_Augmented_4000.csv
KaviSpark Systems,3,Series C,2024-06-01,49262259.0,162113115.6,802769890.6,852032149.7,n.d.,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
KaviSpark Systems,4,Series B,2023-03-01,106090169.9,112850856.5,291489680.5,397579850.5,"Haymaker Ventures, Greycroft, Bonfire Ventures, The House Fund, SBI Investment, i80 Group",Completed,Early Stage VC,Synthetic_Augmented_4000.csv
KaviSpark Systems,5,Series A,2021-07-01,5263634.2,6760686.6,20951770.2,26215404.4,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
KaviSpark Systems,6,Seed Round,2019-11-01,1162398.7,1497052.4,1937331.2,3099730.0,"OTB Ventures, TDJ Pitango Ventures, Tiga Investments",Completed,Startup,Synthetic_Augmented_4000.csv
KaviSpark Systems,7,Accelerator/Incubator,2018-04-01,334653.7,334653.7,2069863.3,2404517.0,"Insight Venture Management, LLC.",Completed,Startup,Synthetic_Augmented_4000.csv
KaviSpark Systems,8,Debt - General,2026-06-30,1848988.1,310378256.7,,,"Durable Capital Partners, T. Rowe Price",Completed,Generating Revenue,Synthetic_Augmented_4000.csv
OraGate Health,1,Series D,2022-10-01,74577247.3,498705864.1,3854195852.0,3928773099.3,Blackstone Group,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
OraGate Health,2,Series C,2021-11-01,330226551.7,424128616.8,1762886394.8,2093112946.5,"Ryan Smith, Silver Lake, Todd Pedersen",Completed,Generating Revenue,Synthetic_Augmented_4000.csv
OraGate Health,3,Series B,2020-09-01,19282299.4,93902065.1,564301504.9,583583804.2,n.d.,Completed,Clinical Trials - Phase 1,Synthetic_Augmented_4000.csv
OraGate Health,4,Series A,2019-11-01,6762897.3,74619765.7,856784273.3,863547170.6,Craft Ventures,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
OraGate Health,5,Seed Round,2018-09-01,67856868.4,67856868.4,358253753.5,426110621.9,"Department of Defense’s Office of Strategic Capital (OSC), US Navy",n.d.,Seed Round,Synthetic_Augmented_4000.csv
OraGate Health,6,Debt - General,2023-06-01,274230200.6,772936064.6,,,SoftBank Vision Fund,Completed,Debt,Synthetic_Augmented_4000.csv
OraGate Health,7,Secondary Transaction - Private,2023-07-01,,498705864.1,,,n.d.,n.d.,n.d.,Synthetic_Augmented_4000.csv
NovaScale HQ,1,Seed Round,2015-08-01,5091925.0,5091925.0,68769797.4,73861722.4,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
AlbaFlow AI,1,Seed Round,2020-08-01,106073564.0,106073564.0,491416543.3,597490107.2,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
AlbaFlow AI,2,Government Grant,2021-03-01,5000000.0,,,,Stripes,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
HelioLoop,1,Seed Round,2019-07-01,5789369.1,10832277.6,36959798.8,42749167.9,n.d.,n.d.,Seed Round,Synthetic_Augmented_4000.csv
HelioLoop,2,Accelerator/Incubator,2017-06-01,5042908.5,5042908.5,25553420.0,30596328.4,n.d.,Completed,Accelerator/Incubator,Synthetic_Augmented_4000.csv
SolaScale Labs,1,Series B,2018-04-01,26349178.5,42753119.3,43915297.5,70264475.9,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
SolaScale Labs,2,Series A,2016-10-01,10039433.4,16403940.9,59371906.0,69411339.4,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
SolaScale Labs,3,Seed Round,2014-10-01,6364507.5,6364507.5,23057847.7,29422355.2,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
PikoLink Technologies,1,Later Stage VC (Series D),2025-08-01,569057383.5,662700911.3,8122266069.7,8691323453.3,Robert Downey Jr.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
PikoLink Technologies,2,Later Stage VC (Series C),2023-08-01,26144428.7,93643527.7,1207847643.8,1233992072.5,n.d.,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
PikoLink Technologies,3,Early Stage VC (Series B),2021-11-01,61606906.6,67499099.1,506244866.2,567851772.8,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
PikoLink Technologies,4,Early Stage VC (Series A),2020-02-01,4269249.5,5892192.5,7115415.8,11384665.3,n.d.,Completed,Startup,Synthetic_Augmented_4000.csv
PikoLink Technologies,5,Seed Round,2018-12-01,1622943.0,1622943.0,6846004.2,8468947.2,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
PikoLink Technologies,6,Secondary Transaction,2026-02-01,,662700911.3,,,n.d.,n.d.,n.d.,Synthetic_Augmented_4000.csv
CevaStack Labs,1,Seed Round,2012-10-01,1526089.3,1526089.3,7292829.5,8818918.8,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
BoroCloud Pay,1,Series D,2025-10-01,111707917.7,249930093.9,1035006362.6,1146714280.3,"Group 11, Zeev Ventures",Completed,Generating Revenue,Synthetic_Augmented_4000.csv
BoroCloud Pay,2,Series C,2023-12-01,44615508.8,138222176.2,558323674.2,602939183.1,EQT,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
BoroCloud Pay,3,Series B,2022-08-01,82986847.9,93606667.4,138311413.2,221298261.1,Adams Street Partners,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
BoroCloud Pay,4,Series A,2021-09-01,7098938.2,10619819.5,73702282.0,80801220.2,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
BoroCloud Pay,5,Seed Round,2019-12-01,3520881.3,3520881.3,32506185.4,36027066.7,n.d.,Completed,Startup,Synthetic_Augmented_4000.csv
BoroCloud Pay,6,Debt - General,2026-02-01,,264851365.2,,,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
BoroCloud Pay,7,Grant,2020-03-01,5000000.0,,,,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
EmberBase Robotics,1,Later Stage VC (Series C),2018-02-01,330431523.9,399916070.0,1818684792.4,2149116316.3,G Squared,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
EmberBase Robotics,2,Early Stage VC (Series B),2016-06-01,54796387.3,69484546.1,1222879779.9,1277676167.2,Andreessen Horowitz,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
EmberBase Robotics,3,Early Stage VC (Series A),2014-07-01,13417107.2,14688158.8,1001746737.3,1015163844.5,EnBW New Ventures; SHIFT Invest,n.d.,Early Stage VC,Synthetic_Augmented_4000.csv
EmberBase Robotics,4,Seed Round,2013-08-01,481396.0,1271051.6,10330323.3,10811719.3,n.d.,Completed,Seed Round,Synthetic_Augmented_4000.csv
EmberBase Robotics,5,Accelerator/Incubator,2012-09-01,789655.6,789655.6,3416660.4,4206316.0,Redpoint,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
ArcaGrid Robotics,1,Series A,2014-11-01,73935567.8,84482536.6,269919876.2,343855444.0,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
ArcaGrid Robotics,2,Seed Round,2014-01-01,1516835.3,10546968.7,104277376.4,105794211.8,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
ArcaGrid Robotics,3,Accelerator/Incubator,2013-03-01,9030133.4,9030133.4,42544025.7,51574159.1,Lightspeed Venture Partners,Completed,Startup,Synthetic_Augmented_4000.csv
ArcaGrid Robotics,4,Debt - General,2015-04-01,103156633.2,187639169.8,,,n.d.,Completed,Debt,Synthetic_Augmented_4000.csv
ZettaVault Labs,1,Early Stage VC (Series B),2026-06-01,12591934.7,33117415.9,263273803.1,275865737.8,n.d.,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
ZettaVault Labs,2,Early Stage VC (Series A),2024-09-01,17866750.2,20525481.3,80680180.5,98546930.7,n.d.,Completed,Early Stage VC,Synthetic_Augmented_4000.csv
ZettaVault Labs,3,Seed Round,2023-05-01,2658731.1,2658731.1,10217854.9,12876585.9,Bright Pixel Capital,Completed,Seed Round,Synthetic_Augmented_4000.csv
ZettaVault Labs,4,Debt - General,2026-06-30,4256484.1,37373900.0,,,n.d.,Completed,Debt,Synthetic_Augmented_4000.csv
PikoStack,1,Series C,2021-06-01,641653877.9,874910417.4,6430386519.9,7072040397.9,Khosla Ventures,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
PikoStack,2,Series B,2019-06-01,224190419.9,233256539.5,1437463840.1,1661654259.9,n.d.,Completed,Startup,Synthetic_Augmented_4000.csv
PikoStack,3,Series A,2017-06-01,5838916.8,9066119.6,36109206.6,41948123.3,Community Investment Management,Completed,Startup,Synthetic_Augmented_4000.csv
PikoStack,4,Seed Round,2016-01-01,3227202.8,3227202.8,9723070.2,12950273.0,Coatue,Completed,Seed Round,Synthetic_Augmented_4000.csv
PikoStack,5,Debt - General,2022-03-01,,901666004.4,,,n.d.,Completed,Profitable,Synthetic_Augmented_4000.csv
WaviPulse Systems,1,Series D,2025-08-01,195703566.2,402312151.3,2010077504.6,2205781070.9,n.d.,Completed,Late Stage VC,Synthetic_Augmented_4000.csv
WaviPulse Systems,2,Series C,2024-02-01,117717907.8,206608585.1,470900200.7,588618108.5,n.d.,n.d.,Generating Revenue,Synthetic_Augmented_4000.csv
WaviPulse Systems,3,Series B,2022-02-01,56225997.3,88890677.3,244839693.4,301065690.6,JP Morgan Chase,Completed,Generating Revenue,Synthetic_Augmented_4000.csv
WaviPulse Systems,4,Series A,2020-02-01,13379059.6,32664680.0,190220039.5,203599099.1,General Catalyst,n.d.,Early Stage VC,Synthetic_Augmented_4000.csv
WaviPulse Systems,5,Seed Round,2018-03-01,19285620.4,19285620.4,77985285.2,97270905.6,"Uber, Khosla Ventures, NVIDIA, Volvo Group Venture Capital, Porsche, Scania Invest",Completed,Generating Revenue,Synthetic_Augmented_4000.csv
